Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Samsung Galaxy Note 5 N920C 32GB Factory Unlocked GSM - White,Samsung,599,1,Hi I just got my phone today with the curiosity to enable Samsung pay but all it says is not compatible. As you mentioned the user manual as a link that takes me to play store to download samsung pay however the message says not compatible. Please help me resolve this or I may need to return this device.,2
"Samsung Galaxy Grand Prime G531H/DS International Version Unlocked Cellphone, Retail Packaging, Gray (International Version)",Samsung,189.9,3,The phone is ok. It'll be great if it wasn't so slow sometimes.,0
Samsung Galaxy S5 G900A 16GB Unlocked GSM 4G LTE 16MP Camera Smartphone w/ 16MP Camera - Shimmery White (Certified Refurbished),Samsung,228.98,5,Very good,0
HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone,HTC,115,2,No as good as I expected... it is OK ... but definitely not a go,0
Nextbit Robin Factory Unlocked Phone - Midnight (1-Year U.S. Warranty),,249.99,5,Awesome product with a fast shipping!,5
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129,5,"Im absolutely amazed with the sound of the speakers, I have an HTC m8 and JBL speakers from the idol sounds for me louder and better. It's a great phone for its price, the only thing that kind of dissaponted me was the camera resolution at low light or dark spaces it is just not good compared to my HTC camera. But overall happy with the purchase , I bought a second idol 3 phone after the first one cause it really worth it. Also double tap doesn't react so quick, as my HTC m8 but it's no big deal. Other thing I loved about the idol is the reverse screen. And the headphones JBL, just great add for this great phone.I'm an HTC user telling that this phone is nearly a high end class phone , it looks, feels,sounds just amazing. And battery life no worries you can end your day of usage and go home at night to charge it.Fully recommended.",1
Samsung Galaxy Grand Prime DUOS G531H/DS - White (International Version),Samsung,169.99,1,It has glitches.. no talk to text either,0
Samsung Galaxy S4 i9505 16GB LTE Unlocked International Version White,Samsung,168.68,1,"I did not get what i ordered which was a i9505 instead i got a i337m or somethibg like that,tried making contact to have it resolved no one seems to care. Will never make another purchase",2
Nextbit Robin Factory Unlocked Phone - Midnight (1-Year U.S. Warranty),,249.99,4,"Camera isn't as good as we'd like, otherwise very nice, bloatware free, fast, cheap phone! Everyone is intrigued by its look and asks about it.",3
HTC Inspire 4G A9192 Unlocked GSM Android Smartphone - Black,HTC,54.18,1,I bought this phone and had it for only four days and it wont charge. this phone was built cheap,0
BLU Life 8 XL Smartphone - Unlocked - US GSM - White,BLU,101.91,2,This phone is not ready for primetime! It has several software bugs. IMO it was not ready to be released because of the bugs. The phone I had would not even properly sync my google and facebook contacts. This is the first device I have owned that had this issue. I don't mind it not having LTE for the price and I liked the expandable memory. Lollipop is not even ready to be released for this yet. Other than the things I mentioned it was not up to par...,2
SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,,64.98,4,"My Posh Titan 550a was ordered on a Friday afternoon, & to my surprise it was outside my door on Sunday less than 48 hours after I ordered it ! Very impressed, the phone is a lot different than the iPhone I'd had for 5 yrs, but its a great phone for the low price I paid for it...definitely alot of phone for the money, once I got familiar with the whole Android operating system, vs. IOS",0
Blackberry Torch 9810 Unlocked GSM HSPA+ OS 7.0 Slider Phone - Zinc Grey,BlackBerry,150,5,A great phone for me. It is tough and ensues a lot of abuse out on the job. I had a touch for almost three years--never had a problem until I dropped it into the water. I dropped it once before into water and retrieved it quickly and put it in a bag of ricertain and it came back to life. But not so lucky the second time around. I was so glad when I found the one I have now on Amazon. Great phone.,2
"Moto Z Unlocked Smartphone, 5.5"" Quad HD screen, 64GB storage, 5.2mm thin - Lunar Grey - 64GB (U.S. Warranty)",Motorola,699.99,5,"The unit has performed very well thus far. No problems with ATT compatibility - strong reception, works well teathered. With the Moto-mod camera affixed, it is an ideal solution to having both a phone and decent if not spectacular camera along for the ride (and the price for the bundle was the clincher). Battery life seems fine, the quick recharge is helpful. It seems to recharge fastest from the Motorola charger; I have used other Qualcomm 3.0 chargers - its says ""turbo charging"" when connected - but the charge time seems to be noticeably longer...",11
Samsung Galaxy Appeal I827 Unlocked GSM Android Cell Phone - Black/Silver,,64.99,4,Excellent,0
Posh Mobile Orion S450 Android Smartphone Unlocked GSM Worldwide Dual SIM - Black,Posh Mobile,114.99,2,"Three things! the screen had cracked, 2nd the software went bezerk from time to time then somtimes it rings when recieving a call..absolutely no support or help from posh",1
"Apple iPhone 6, Gold, 128 GB (Verizon)",Apple,119.99,5,Best phone I've ever had!,0
"Samsung Galaxy J7 SM- J700H/DS GSM Smartphone-Android 5.1- 5.5"" AMOLED Display- International Version (Black)",Samsung,208,5,"Really nice phone, takes great picture but wasn't Verizon compatible so I had to return it. Money was refunded very quickly.",0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch",Motorola,279.95,1,Disappoint Very Much,1
HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Black,HTC,149.99,5,Met and exceeded expectations... a Great phone that looks great and runs all the apps smoothly. Nice screen and responsiveness.,0
Samsung Galaxy S4 Mini I257 16GB Unlocked GSM 4G LTE Android Smartphone w/ 8MP Camera - Black Mist,Unknown,75,1,The phone didn't even work. Threw it away after many attempts to turn it off. And it was fully charged,0
OtterBox Defender Series Case for Apple iPhone 6 Plus - Ink Blot,,24.99,5,"The defender case is very durable and meets my expectations, although that comes with a trade off of being much thicker than many cases. The delivery was also quick.",0
Samsung i897 Captivate Android Smartphone Galaxy S GSM Unlocked - Black,,87.99,5,It worked exactly like promised. Thank you,0
"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Brown",CNPGD,49.99,5,i bought this phone as a gift for my grandson.i had to go to work that friday 13th but he and his friends took it to the local AT&T store and got it activated.he loves it!,0
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone,Motorola,109,5,"great phone, battery backup is also good.",0
HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Black (No Warranty),HTC,163.87,5,My Grand daughter loved it so much she traded it in for another model. lol.. er behind my back,0
Apple iPhone 5c 16GB (Blue) - Sprint,Apple,122.89,5,I am having the hardest time getting a SIM card. Apple said they can't give me one. All the sprint stores around me are out but I finally found a sprint store that would give me a free SIM card if I activated my phone there. So I did. And I love my new phone. (:,6
OtterBox 'Defender Series' Rugged and Protective Case for Samsung Galaxy S5 w/ Belt-Clip - Deep Water Blue/White (Retail Packaging),OtterBox,16.9,4,"This Otter Box is the best phone case, hands down. I am a phone dropper. The Otterbox Defender Series has helped keep my phones in tact for many years. I am happy to see that you get the product for significantly cheaper on Amazon then in the Verizon store. I saved more than half price for the same product/protection.",1
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--International Version with No Warranty (Black)",Motorola,45,5,"Phone not like my old one, you know all the bells and whistles, but is good.",0
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,119.88,5,Better than expected,1
LG Electronics LG-D855-G3-32GB Unlocked Cell Phone - Retail Packaging - Black Gold - (International Version no warranty),LG Electronics,225.95,5,Excelent,0
BLU Dash JR 4.0 K Smartphone - Unlocked - Silver,BLU,125,4,Excellent computer.,1
Apple iPhone 7 Unlocked Phone 256 GB - US Version (Gold),Apple,889.99,5,I love it,0
Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,95.88,5,excellente it's great mobile,0
ASUS ZenFone 2 ZE500CL 4G LTE Single-SIM Factory Unlocked International Stock No Warranty (2GB RAM/16GB ROM | GLAMOR RED) - International Version No Warranty,ASUS,184.98,4,Camera is a bit s*** at night but otherwise really great and affordable product,0
Nokia Lumia 920 RM-821 32GB Black Windows 8 Smartphone 4G LTE (GSM Factory Unlocked),Nokia,79.95,5,perfect,0
Honor 8 Dual Camera Unlocked Phone 64GB - Sunrise Gold - GSM - US Warranty,,449.99,5,I got this phone as a temporary phone after Samsung recalled my galaxy Note 7. Amazon had a deal for Colombus day -$50 so I got this for $350. I was blown away with the look of the glass casing. It is a beautiful phone. The futures are great also. Just got to get used to huawei's os. This phone is definitely worth the price!,15
OtterBox Defender Series Case for Apple iPhone 6 Plus - Ink Blot,,24.99,4,Had to take plastic cover off then the case is perfect. Was too hard to type.,0
